-BEGIN HEADER-,,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data ,,,,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 ,,,,,,,,,,,
Location: Latitude  18.4524   Longitude 46.8871 ,,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 667.74 meters,,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,,
Parameter(s): ,,,,,,,,,,,
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) ,,,,,,,,,,,
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) ,,,,,,,,,,,
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) ,,,,,,,,,,,
T2M                     MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,,,,
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) ,,,,,,,,,,,
PS                      MERRA-2 Surface Pressure (kPa) ,,,,,,,,,,,
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,,,,
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) ,,,,,,,,,,,
-END HEADER-,,,,,,,,,,,
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,T2M,QV2M,PS,WS10M,WD10M
2021,12,27,16,149.66,0.56,0.23,21.34,3.72,93.99,2.26,107.5
2021,12,27,17,8.51,0.41,0,17.52,3.78,94.01,3.21,95.59
2021,12,27,18,0,-999,0,16.19,3.91,94.03,3.81,94.24
2021,12,27,19,0,-999,0,15.33,4.03,94.03,4.04,96.44
2021,12,27,20,0,-999,0,14.37,4.21,94.01,4.07,100.06
2021,12,27,21,0,-999,0,13.33,4.27,93.98,3.93,105.69
2021,12,27,22,0,-999,0,12.3,4.33,93.94,3.69,113.85
2021,12,27,23,0,-999,0,11.36,4.39,93.92,3.43,124.23
2021,12,28,0,0,-999,0,10.56,4.39,93.94,3.13,135.81
2021,12,28,1,0,-999,0,9.99,4.39,93.95,2.77,147.79
2021,12,28,2,0,-999,0,9.72,4.33,93.94,2.42,159.57
2021,12,28,3,0,-999,0,9.62,4.33,93.94,2.13,171.99
2021,12,28,4,0,-999,0,9.59,4.27,93.96,1.88,185
2021,12,28,5,0,-999,0,9.65,4.21,94,1.62,199.49
2021,12,28,6,16.87,0.39,0.02,9.86,4.15,94.05,1.36,210.4
2021,12,28,7,187.29,0.59,0.35,11.51,4.09,94.11,1.12,212.47
2021,12,28,8,417.37,0.71,1.85,13.64,4.09,94.15,1.03,206.57
2021,12,28,9,617.23,0.77,4.17,16.67,3.97,94.14,1.13,174.45
2021,12,28,10,752.41,0.78,6.62,19.8,3.85,94.05,1.79,159.59
2021,12,28,11,835.25,0.8,8.48,22.55,3.72,93.94,2.3,162.61
2021,12,28,12,828.77,0.8,8.35,24.98,3.42,93.84,2.34,169.63
2021,12,28,13,745.47,0.79,6.55,26.14,3.23,93.77,2.06,168.86
2021,12,28,14,595.18,0.77,3.95,26.43,3.11,93.75,1.72,161.15
2021,12,28,15,388.77,0.71,1.62,26.08,3.05,93.76,1.43,141.44
2021,12,28,16,155.3,0.58,0.25,23.94,3.05,93.82,1.28,101.58
2021,12,28,17,9.02,0.41,0,20.87,3.11,93.88,2.12,75.91
2021,12,28,18,0,-999,0,18.48,3.17,93.95,2.9,67.37
2021,12,28,19,0,-999,0,16.83,3.3,93.97,3.48,66.43
2021,12,28,20,0,-999,0,15.79,3.42,93.98,3.77,69.65
2021,12,28,21,0,-999,0,14.93,3.54,93.97,3.84,74.89
2021,12,28,22,0,-999,0,14.08,3.66,93.95,3.73,82.65
2021,12,28,23,0,-999,0,13.27,3.85,93.94,3.53,92.92
2021,12,29,0,0,-999,0,12.55,3.97,93.95,3.27,106.66
2021,12,29,1,0,-999,0,11.91,4.09,93.94,3.01,123.57
2021,12,29,2,0,-999,0,11.4,4.15,93.94,2.81,142.46
2021,12,29,3,0,-999,0,10.99,4.15,93.95,2.66,161.88
2021,12,29,4,0,-999,0,10.62,4.09,93.97,2.61,181.89
2021,12,29,5,0,-999,0,10.26,4.09,94.01,2.69,200.22
2021,12,29,6,15.91,0.38,0.02,10.2,3.97,94.08,2.8,213.96
2021,12,29,7,186.72,0.6,0.33,13.19,3.91,94.17,3.25,224.9
2021,12,29,8,406.7,0.7,1.77,15.77,3.85,94.21,3.35,234.12
2021,12,29,9,605.88,0.75,4.05,19.02,4.15,94.19,2.43,218.08
2021,12,29,10,747.11,0.77,6.5,22.34,4.33,94.1,2.08,185.39
2021,12,29,11,795.48,0.77,7.4,24.73,4.15,93.98,1.67,160.89
2021,12,29,12,790.61,0.77,7.27,25.94,4.03,93.87,1.44,136.54
2021,12,29,13,714.11,0.76,5.73,26.71,3.97,93.79,1.67,114.53
2021,12,29,14,563.84,0.72,3.42,26.98,3.91,93.76,2.07,99.32
2021,12,29,15,360.59,0.66,1.38,26.65,3.91,93.79,2.54,87.36
2021,12,29,16,131.18,0.48,0.2,24.17,3.91,93.85,2.27,77.3
2021,12,29,17,8.66,0.37,0,20.38,3.91,93.92,3.31,71.69
2021,12,29,18,0,-999,0,19.2,3.91,94,3.84,70.53
2021,12,29,19,0,-999,0,18.49,3.97,94.03,4.31,71.4
2021,12,29,20,0,-999,0,17.76,4.09,94.04,4.73,73.39
2021,12,29,21,0,-999,0,16.89,4.15,94.03,4.89,76.5
2021,12,29,22,0,-999,0,15.93,4.21,94.02,4.73,80.88
2021,12,29,23,0,-999,0,14.92,4.33,94.01,4.31,86.26
2021,12,30,0,0,-999,0,13.96,4.52,94.01,3.76,92.5
2021,12,30,1,0,-999,0,13.1,4.64,94.02,3.26,98.27
2021,12,30,2,0,-999,0,12.4,4.76,94.03,2.97,103.23
2021,12,30,3,0,-999,0,11.89,4.82,94.05,2.74,109.52
2021,12,30,4,0,-999,0,11.58,4.82,94.09,2.45,118.61
2021,12,30,5,0,-999,0,11.44,4.82,94.14,2.16,130.31
2021,12,30,6,15.41,0.38,0.02,11.44,4.82,94.2,1.97,141.77
2021,12,30,7,176.92,0.57,0.3,13.58,4.82,94.27,1.92,154.69
2021,12,30,8,400.77,0.69,1.65,15.61,4.82,94.31,1.66,169.96
2021,12,30,9,597.18,0.74,3.8,18.82,4.82,94.27,2.2,163.11
2021,12,30,10,732.05,0.76,6.08,21.87,4.88,94.17,3.23,160.51
2021,12,30,11,820.23,0.79,7.95,25.01,4.88,94.03,4.67,160.66
2021,12,30,12,796.88,0.77,7.73,27.08,4.76,93.9,4.89,164.81
2021,12,30,13,732.58,0.77,6.2,28.18,4.82,93.82,4.57,167.77
2021,12,30,14,595.97,0.76,3.8,28.71,4.94,93.78,4.08,167.16
2021,12,30,15,395.56,0.71,1.55,28.55,5.13,93.81,3.33,161.82
2021,12,30,16,165.87,0.6,0.23,25.91,5.25,93.86,1.97,137.41
2021,12,30,17,10.09,0.41,0,22.75,5.25,93.9,2.72,109.32
2021,12,30,18,0,-999,0,20.97,5.19,93.94,3.58,99.42
2021,12,30,19,0,-999,0,20.13,5.07,93.95,4.13,97.29
2021,12,30,20,0,-999,0,19.39,5,93.94,4.61,99.17
2021,12,30,21,0,-999,0,18.4,5.07,93.92,4.86,103.86
2021,12,30,22,0,-999,0,17.23,5.19,93.92,4.6,110.28
2021,12,30,23,0,-999,0,16.09,5.31,93.94,3.9,117.95
2021,12,31,0,0,-999,0,15.19,5.43,93.96,3.27,128.98
2021,12,31,1,0,-999,0,14.69,5.49,93.98,2.65,144.72
2021,12,31,2,0,-999,0,14.48,5.43,93.99,2.15,166.57
2021,12,31,3,0,-999,0,14.18,5.19,94.02,2.14,187.77
2021,12,31,4,0,-999,0,13.8,4.94,94.05,2.33,199.41
2021,12,31,5,0,-999,0,13.45,4.7,94.09,2.52,204.9
2021,12,31,6,16,0.4,0.02,13.21,4.52,94.16,2.73,210.82
